graph,s,node_id,k_birth,k_death,persistence,size_birth,size_death
com-dblp,3,478498,1,0,1,1,5
com-dblp,3,478533,1,0,1,1,3
com-dblp,3,478543,1,0,1,1,3
com-dblp,3,478642,1,0,1,1,3
com-dblp,3,478662,1,0,1,1,3
com-dblp,3,478696,1,1,0,1,4
com-dblp,3,478702,1,0,1,1,3
com-dblp,3,478808,1,1,0,1,4
com-dblp,3,478838,1,1,0,1,4
com-dblp,3,478919,1,1,0,1,4
com-dblp,3,478993,1,0,1,1,3
com-dblp,3,479049,1,1,0,1,4
com-dblp,3,479105,1,0,1,1,3
com-dblp,3,479208,1,1,0,1,4
com-dblp,3,479225,1,1,0,1,7
com-dblp,3,479238,1,0,1,1,3
com-dblp,3,479382,1,1,0,1,4
com-dblp,3,479400,1,0,1,1,5
com-dblp,3,479409,1,1,0,1,7
com-dblp,3,479461,1,0,1,1,3
com-dblp,3,479568,1,1,0,1,7
com-dblp,3,479591,1,1,0,1,7
com-dblp,3,479666,1,1,0,1,4
com-dblp,3,479685,1,1,0,1,4
com-dblp,3,479778,1,1,0,1,8
com-dblp,3,479871,1,0,1,1,3
com-dblp,3,479885,1,1,0,1,7
com-dblp,3,479947,1,0,1,1,3
com-dblp,3,479975,1,1,0,1,4
com-dblp,3,480067,1,0,1,1,3
com-dblp,3,480098,1,0,1,1,3
com-dblp,3,480109,1,1,0,1,4
com-dblp,3,480266,1,1,0,1,4
com-dblp,3,480275,1,1,0,1,4
com-dblp,3,480289,1,0,1,1,3
com-dblp,3,480315,1,0,1,1,4
com-dblp,3,480395,1,1,0,1,7
com-dblp,3,480468,1,0,1,1,5
com-dblp,3,480496,1,1,0,1,9
com-dblp,3,480587,1,1,0,1,4
com-dblp,3,480616,1,1,0,1,13
com-dblp,3,480842,1,1,0,1,4
com-dblp,3,480952,1,1,0,1,4
com-dblp,3,480966,1,0,1,1,5
com-dblp,3,480973,1,1,0,1,4
com-dblp,3,481001,1,0,1,1,3
com-dblp,3,481045,1,1,0,1,4
com-dblp,3,481062,1,0,1,1,3
com-dblp,3,481066,1,0,1,1,3
com-dblp,3,481101,1,1,0,1,4
com-dblp,3,481133,1,1,0,1,4
com-dblp,3,481219,1,1,0,1,4
com-dblp,3,481332,1,1,0,1,4
com-dblp,3,481372,1,1,0,1,4
com-dblp,3,481395,1,1,0,1,4
com-dblp,3,481472,1,1,0,1,4
com-dblp,3,481566,1,0,1,1,5
com-dblp,3,481679,1,1,0,1,4
com-dblp,3,481744,1,0,1,1,3
com-dblp,3,481805,1,0,1,1,3
com-dblp,3,481926,1,1,0,1,4
com-dblp,3,482014,1,0,1,1,3
com-dblp,3,482031,1,1,0,1,4
com-dblp,3,482069,1,1,0,1,4
com-dblp,3,482130,1,1,0,1,4
com-dblp,3,482148,1,0,1,1,3
com-dblp,3,482353,1,1,0,1,7
com-dblp,3,482431,1,0,1,1,3
com-dblp,3,482463,1,0,1,1,5
com-dblp,3,482470,1,1,0,1,10
com-dblp,3,482538,1,1,0,1,8
com-dblp,3,482609,1,1,0,1,19
com-dblp,3,482616,1,1,0,1,4
com-dblp,3,482676,1,1,0,1,7
com-dblp,3,482741,1,1,0,1,4
com-dblp,3,482881,1,1,0,1,6
com-dblp,3,482890,1,1,0,1,7
com-dblp,3,482929,1,0,1,1,3
com-dblp,3,483079,1,0,1,1,3
com-dblp,3,483184,1,1,0,1,4
com-dblp,3,483190,1,1,0,1,7
com-dblp,3,483298,1,0,1,1,5
com-dblp,3,483364,1,0,1,1,3
com-dblp,3,483517,1,1,0,1,7
com-dblp,3,483565,1,1,0,1,4
com-dblp,3,483573,1,1,0,1,4
com-dblp,3,483577,1,1,0,1,4
com-dblp,3,483658,1,0,1,1,3
com-dblp,3,483688,1,1,0,1,4
com-dblp,3,483717,1,0,1,1,3
com-dblp,3,483790,1,0,1,1,6
com-dblp,3,483832,1,1,0,1,4
com-dblp,3,483883,1,0,1,1,7
com-dblp,3,483921,1,0,1,1,3
com-dblp,3,484048,1,0,1,1,3
com-dblp,3,484101,1,1,0,1,4
com-dblp,3,484137,1,1,0,1,4
com-dblp,3,484162,1,0,1,1,3
com-dblp,3,484188,1,1,0,1,15
com-dblp,3,484266,1,0,1,1,3
com-dblp,3,484330,1,0,1,1,9
com-dblp,3,484358,1,0,1,1,3
com-dblp,3,484375,1,1,0,1,6
com-dblp,3,484515,1,1,0,1,7
com-dblp,3,484543,1,0,1,1,3
com-dblp,3,484591,1,1,0,1,4
com-dblp,3,484983,1,0,1,1,3
com-dblp,3,485043,1,1,0,1,4
com-dblp,3,485116,1,1,0,1,4
com-dblp,3,485123,1,1,0,1,4
com-dblp,3,485147,1,1,0,1,4
com-dblp,3,485163,1,1,0,1,4
com-dblp,3,485237,1,1,0,1,4
com-dblp,3,485246,1,0,1,1,3
com-dblp,3,485452,1,1,0,1,4
com-dblp,3,485460,1,0,1,1,3
com-dblp,3,485544,1,1,0,1,4
com-dblp,3,485618,1,1,0,1,4
com-dblp,3,485664,1,0,1,1,3
com-dblp,3,485672,1,1,0,1,4
com-dblp,3,485688,1,0,1,1,3
com-dblp,3,485769,1,0,1,1,3
com-dblp,3,485776,1,0,1,1,3
com-dblp,3,485874,1,0,1,1,3
com-dblp,3,485880,1,0,1,1,3
com-dblp,3,485960,1,1,0,1,4
com-dblp,3,486024,1,0,1,1,3
com-dblp,3,486047,1,0,1,1,3
com-dblp,3,486051,1,1,0,1,4
com-dblp,3,486067,1,1,0,1,4
com-dblp,3,486128,1,1,0,1,4
com-dblp,3,486148,1,1,0,1,4
com-dblp,3,486166,1,1,0,1,8
com-dblp,3,486206,1,0,1,1,3
com-dblp,3,486276,1,1,0,1,7
com-dblp,3,486328,1,0,1,1,3
com-dblp,3,486346,1,1,0,1,4
com-dblp,3,486386,1,1,0,1,4
com-dblp,3,486432,1,0,1,1,7
com-dblp,3,486490,1,1,0,1,4
com-dblp,3,486509,1,0,1,1,3
com-dblp,3,486532,1,0,1,1,3
com-dblp,3,486597,1,0,1,1,3
com-dblp,3,486659,1,1,0,1,4
com-dblp,3,486705,1,1,0,1,4
com-dblp,3,486871,1,0,1,1,3
com-dblp,3,486960,1,1,0,1,4
com-dblp,3,486987,1,1,0,1,4
com-dblp,3,487015,1,1,0,1,4
com-dblp,3,487183,1,0,1,1,10
com-dblp,3,487232,1,0,1,1,3
com-dblp,3,487242,1,1,0,1,4
com-dblp,3,487295,1,0,1,1,3
com-dblp,3,487369,1,1,0,1,4
com-dblp,3,487459,1,1,0,1,7
com-dblp,3,487615,1,1,0,1,4
com-dblp,3,487695,1,0,1,1,3
com-dblp,3,487933,1,0,1,1,5
com-dblp,3,487944,1,0,1,1,3
com-dblp,3,487994,1,1,0,1,4
com-dblp,3,488032,1,0,1,1,11
com-dblp,3,488075,1,1,0,1,7
com-dblp,3,488082,1,1,0,1,4
com-dblp,3,488137,1,1,0,1,4
com-dblp,3,488143,1,0,1,1,3
com-dblp,3,488147,1,1,0,1,7
com-dblp,3,488196,1,1,0,1,4
com-dblp,3,488259,1,1,0,1,7
com-dblp,3,488288,1,0,1,1,3
com-dblp,3,488304,1,1,0,1,4
com-dblp,3,488387,1,1,0,1,4
com-dblp,3,488400,1,1,0,1,12
com-dblp,3,488412,1,0,1,1,3
com-dblp,3,488508,1,1,0,1,7
com-dblp,3,488530,1,1,0,1,7
com-dblp,3,488537,1,0,1,1,8
com-dblp,3,488579,1,1,0,1,7
com-dblp,3,488649,1,0,1,1,3
com-dblp,3,488758,1,0,1,1,5
com-dblp,3,488827,1,0,1,1,3
com-dblp,3,488952,1,1,0,1,7
com-dblp,3,488982,1,0,1,1,3
com-dblp,3,489040,1,0,1,1,3
com-dblp,3,489079,1,1,0,1,4
com-dblp,3,489202,1,1,0,1,9
com-dblp,3,489206,1,0,1,1,3
com-dblp,3,489223,1,1,0,1,4
com-dblp,3,489264,1,1,0,1,8
com-dblp,3,489282,1,1,0,1,7
com-dblp,3,489294,1,0,1,1,4
com-dblp,3,489300,1,1,0,1,4
com-dblp,3,489350,1,0,1,1,3
com-dblp,3,489384,1,0,1,1,3
com-dblp,3,489435,1,0,1,1,3
com-dblp,3,489448,1,0,1,1,3
com-dblp,3,489466,1,1,0,1,4
com-dblp,3,489513,1,1,0,1,4
com-dblp,3,489538,1,1,0,1,7
com-dblp,3,489580,1,0,1,1,3
com-dblp,3,489597,1,0,1,1,3
com-dblp,3,489698,1,1,0,1,4
com-dblp,3,489745,1,0,1,1,3
com-dblp,3,489768,1,0,1,1,3
com-dblp,3,489792,1,1,0,1,4
com-dblp,3,489862,1,0,1,1,3
com-dblp,3,489927,1,0,1,1,5
com-dblp,3,489934,1,1,0,1,4
com-dblp,3,489940,1,1,0,1,4
com-dblp,3,490030,1,0,1,1,3
com-dblp,3,490044,1,1,0,1,4
com-dblp,3,490075,1,1,0,1,4
com-dblp,3,490121,1,1,0,1,4
com-dblp,3,490224,1,1,0,1,4
com-dblp,3,490237,1,0,1,1,3
com-dblp,3,490371,1,0,1,1,3
com-dblp,3,490420,1,0,1,1,7
com-dblp,3,490427,1,1,0,1,24
com-dblp,3,490468,1,1,0,1,4
com-dblp,3,490494,1,0,1,1,3
com-dblp,3,490560,1,1,0,1,7
com-dblp,3,490713,1,1,0,1,4
com-dblp,3,490828,1,1,0,1,6
com-dblp,3,490834,1,0,1,1,3
com-dblp,3,490838,1,0,1,1,3
com-dblp,3,490842,1,0,1,1,3
com-dblp,3,490889,1,0,1,1,3
com-dblp,3,490898,1,1,0,1,4
com-dblp,3,490936,1,0,1,1,3
com-dblp,3,490976,1,0,1,1,3
com-dblp,3,491043,1,1,0,1,4
com-dblp,3,491288,1,1,0,1,10
com-dblp,3,491312,1,1,0,1,4
com-dblp,3,491316,1,1,0,1,4
com-dblp,3,491400,1,0,1,1,3
com-dblp,3,491449,1,0,1,1,3
com-dblp,3,491493,1,1,0,1,4
com-dblp,3,491509,1,0,1,1,3
com-dblp,3,491526,1,0,1,1,3
com-dblp,3,491597,1,1,0,1,4
com-dblp,3,491814,1,0,1,1,3
com-dblp,3,491833,1,0,1,1,3
com-dblp,3,491883,1,1,0,1,4
com-dblp,3,491905,1,1,0,1,4
com-dblp,3,491958,1,1,0,1,4
com-dblp,3,492009,1,1,0,1,4
com-dblp,3,492122,1,0,1,1,3
com-dblp,3,492189,1,0,1,1,3
com-dblp,3,492228,1,1,0,1,10
com-dblp,3,492234,1,1,0,1,4
com-dblp,3,492314,1,0,1,1,3
com-dblp,3,492328,1,1,0,1,4
com-dblp,3,492371,1,1,0,1,7
com-dblp,3,492440,1,1,0,1,4
com-dblp,3,492500,1,1,0,1,7
com-dblp,3,492533,1,1,0,1,4
com-dblp,3,492579,1,1,0,1,4
com-dblp,3,492780,1,1,0,1,4
com-dblp,3,492821,1,1,0,1,4
com-dblp,3,493030,1,1,0,1,4
com-dblp,3,493106,1,1,0,1,4
com-dblp,3,493173,1,0,1,1,4
com-dblp,3,493391,1,0,1,1,3
com-dblp,3,493552,1,1,0,1,4
com-dblp,3,493560,1,0,1,1,3
com-dblp,3,493691,1,1,0,1,7
com-dblp,3,493818,1,1,0,1,4
com-dblp,3,493940,1,0,1,1,3
com-dblp,3,493956,1,0,1,1,3
com-dblp,3,494173,1,0,1,1,3
com-dblp,3,494225,1,1,0,1,7
com-dblp,3,494249,1,0,1,1,3
com-dblp,3,494263,1,1,0,1,7
com-dblp,3,494276,1,0,1,1,3
com-dblp,3,494354,1,1,0,1,4
com-dblp,3,494526,1,1,0,1,4
com-dblp,3,494596,1,1,0,1,4
com-dblp,3,494608,1,0,1,1,3
com-dblp,3,494646,1,1,0,1,4
com-dblp,3,494754,1,1,0,1,9
com-dblp,3,494968,1,1,0,1,4
com-dblp,3,494981,1,0,1,1,3
com-dblp,3,494985,1,1,0,1,7
com-dblp,3,495061,1,0,1,1,5
com-dblp,3,495211,1,1,0,1,13
com-dblp,3,495271,1,1,0,1,6
com-dblp,3,495383,1,1,0,1,7
com-dblp,3,495387,1,1,0,1,7
com-dblp,3,495425,1,0,1,1,3
com-dblp,3,495510,1,0,1,1,5
com-dblp,3,495521,1,0,1,1,3
com-dblp,3,495530,1,0,1,1,3
com-dblp,3,495555,1,0,1,1,3
com-dblp,3,495575,1,0,1,1,3
com-dblp,3,495585,1,1,0,1,7
com-dblp,3,495733,1,1,0,1,4
com-dblp,3,495786,1,0,1,1,3
com-dblp,3,495827,1,1,0,1,4
com-dblp,3,495917,1,0,1,1,3
com-dblp,3,495934,1,1,0,1,6
com-dblp,3,496040,1,0,1,1,4
com-dblp,3,496100,1,1,0,1,7
com-dblp,3,496104,1,0,1,1,3
com-dblp,3,496215,1,1,0,1,4
com-dblp,3,496549,1,0,1,1,3
com-dblp,3,496610,1,1,0,1,4
com-dblp,3,496692,1,0,1,1,3
com-dblp,3,496696,1,1,0,1,4
com-dblp,3,496705,1,1,0,1,4
com-dblp,3,496732,1,1,0,1,4
com-dblp,3,496753,1,0,1,1,3
com-dblp,3,496807,1,0,1,1,3
com-dblp,3,496862,1,1,0,1,4
com-dblp,3,496894,1,0,1,1,3
com-dblp,3,496919,1,0,1,1,3
com-dblp,3,497004,1,1,0,1,7
com-dblp,3,497036,1,1,0,1,4
com-dblp,3,497068,1,1,0,1,6
com-dblp,3,497228,1,1,0,1,4
com-dblp,3,497282,1,1,0,1,4
com-dblp,3,497288,1,0,1,1,3
com-dblp,3,497295,1,0,1,1,3
com-dblp,3,497309,1,1,0,1,16
com-dblp,3,497337,1,0,1,1,3
com-dblp,3,497349,1,0,1,1,3
com-dblp,3,497368,1,0,1,1,3
com-dblp,3,497372,1,1,0,1,6
com-dblp,3,497398,1,1,0,1,4
com-dblp,3,497431,1,1,0,1,13
com-dblp,3,497435,1,0,1,1,3
com-dblp,3,497449,1,1,0,1,7
com-dblp,3,497471,1,1,0,1,7
com-dblp,3,497490,1,1,0,1,4
com-dblp,3,497542,1,1,0,1,4
com-dblp,3,497573,1,1,0,1,4
com-dblp,3,497637,1,1,0,1,4
com-dblp,3,497641,1,0,1,1,3
com-dblp,3,497654,1,1,0,1,4
com-dblp,3,497658,1,1,0,1,4
com-dblp,3,497667,1,0,1,1,3
com-dblp,3,497693,1,1,0,1,4
com-dblp,3,497708,1,1,0,1,4
com-dblp,3,497767,1,1,0,1,4
com-dblp,3,497771,1,1,0,1,4
com-dblp,3,497859,1,1,0,1,7
com-dblp,3,497866,1,1,0,1,4
com-dblp,3,497874,1,0,1,1,3
com-dblp,3,497916,1,0,1,1,3
com-dblp,3,497929,1,0,1,1,3
com-dblp,3,497967,1,0,1,1,5
com-dblp,3,498125,1,0,1,1,6
com-dblp,3,498151,1,0,1,1,5
com-dblp,3,498244,1,0,1,1,3
com-dblp,3,498300,1,1,0,1,7
com-dblp,3,498307,1,0,1,1,3
com-dblp,3,498317,1,0,1,1,3
com-dblp,3,498401,1,1,0,1,4
com-dblp,3,498436,1,1,0,1,4
com-dblp,3,498522,1,1,0,1,4
com-dblp,3,498546,1,0,1,1,5
com-dblp,3,498556,1,0,1,1,3
com-dblp,3,498594,1,1,0,1,4
com-dblp,3,498652,1,0,1,1,3
com-dblp,3,498720,1,0,1,1,3
com-dblp,3,498831,1,0,1,1,3
com-dblp,3,498867,1,1,0,1,10
com-dblp,3,498873,1,1,0,1,4
com-dblp,3,498880,1,1,0,1,4
com-dblp,3,498897,1,0,1,1,3
com-dblp,3,498995,1,0,1,1,3
com-dblp,3,499015,1,1,0,1,4
com-dblp,3,499089,1,1,0,1,10
com-dblp,3,499219,1,1,0,1,4
com-dblp,3,499234,1,1,0,1,6
com-dblp,3,499276,1,1,0,1,7
com-dblp,3,499343,1,1,0,1,4
com-dblp,3,499422,1,1,0,1,10
com-dblp,3,499504,1,0,1,1,3
com-dblp,3,499611,1,0,1,1,3
com-dblp,3,499669,1,0,1,1,3
com-dblp,3,499677,1,1,0,1,7
com-dblp,3,499744,1,1,0,1,4
com-dblp,3,499769,1,0,1,1,3
com-dblp,3,499835,1,0,1,1,3
com-dblp,3,499845,1,1,0,1,4
com-dblp,3,499858,1,1,0,1,4
com-dblp,3,500079,1,1,0,1,4
com-dblp,3,500142,1,1,0,1,4
com-dblp,3,500178,1,1,0,1,7
com-dblp,3,500355,1,0,1,1,3
com-dblp,3,500504,1,1,0,1,7
com-dblp,3,500595,1,1,0,1,4
com-dblp,3,500607,1,1,0,1,4
com-dblp,3,500687,1,1,0,1,4
com-dblp,3,500750,1,0,1,1,10
com-dblp,3,500786,1,1,0,1,4
com-dblp,3,500898,1,0,1,1,3
com-dblp,3,501030,1,0,1,1,5
com-dblp,3,501094,1,1,0,1,4
com-dblp,3,501161,1,1,0,1,4
com-dblp,3,501165,1,0,1,1,3
com-dblp,3,501181,1,1,0,1,4
com-dblp,3,501187,1,1,0,1,4
com-dblp,3,501194,1,1,0,1,4
com-dblp,3,501239,1,1,0,1,4
com-dblp,3,501254,1,0,1,1,5
com-dblp,3,501264,1,0,1,1,3
com-dblp,3,501364,1,0,1,1,4
com-dblp,3,501372,1,1,0,1,4
com-dblp,3,501382,1,0,1,1,3
com-dblp,3,501410,1,0,1,1,3
com-dblp,3,501705,1,1,0,1,14
com-dblp,3,501762,1,1,0,1,4
com-dblp,3,501768,1,0,1,1,3
com-dblp,3,501788,1,1,0,1,4
com-dblp,3,501844,1,1,0,1,7
com-dblp,3,501942,1,0,1,1,3
com-dblp,3,501948,1,1,0,1,4
com-dblp,3,501981,1,1,0,1,12
com-dblp,3,502008,1,0,1,1,3
com-dblp,3,502037,1,1,0,1,4
com-dblp,3,502172,1,1,0,1,8
com-dblp,3,502178,1,0,1,1,4
com-dblp,3,502296,1,0,1,1,3
com-dblp,3,502333,1,1,0,1,4
com-dblp,3,502437,1,1,0,1,4
com-dblp,3,502469,1,0,1,1,3
com-dblp,3,502605,1,0,1,1,3
com-dblp,3,502681,1,0,1,1,3
com-dblp,3,502707,1,0,1,1,6
com-dblp,3,502772,1,0,1,1,7
com-dblp,3,502822,1,0,1,1,3
com-dblp,3,502925,1,0,1,1,3
com-dblp,3,503011,1,1,0,1,6
com-dblp,3,503084,1,1,0,1,10
com-dblp,3,503165,1,1,0,1,4
com-dblp,3,503223,1,0,1,1,3
com-dblp,3,503310,1,1,0,1,4
com-dblp,3,503324,1,0,1,1,3
com-dblp,3,503330,1,1,0,1,4
com-dblp,3,503471,1,1,0,1,4
com-dblp,3,503496,1,0,1,1,3
com-dblp,3,503627,1,1,0,1,4
com-dblp,3,503640,1,1,0,1,4
com-dblp,3,503733,1,1,0,1,4
com-dblp,3,503811,1,0,1,1,3
com-dblp,3,503824,1,0,1,1,5
com-dblp,3,503833,1,0,1,1,3
com-dblp,3,503863,1,0,1,1,3
com-dblp,3,503872,1,1,0,1,4
com-dblp,3,503972,1,0,1,1,3
com-dblp,3,504001,1,1,0,1,4
com-dblp,3,504187,1,1,0,1,4
com-dblp,3,504227,1,0,1,1,3
com-dblp,3,504259,1,0,1,1,3
com-dblp,3,504309,1,0,1,1,3
com-dblp,3,504344,1,0,1,1,3
com-dblp,3,504385,1,1,0,1,4
com-dblp,3,504391,1,1,0,1,4
com-dblp,3,504404,1,0,1,1,3
com-dblp,3,504543,1,1,0,1,4
com-dblp,3,504603,1,1,0,1,7
com-dblp,3,504703,1,1,0,1,4
com-dblp,3,504947,1,1,0,1,7
com-dblp,3,505109,1,0,1,1,3
com-dblp,3,505197,1,1,0,1,4
com-dblp,3,505248,1,1,0,1,4
com-dblp,3,505262,1,1,0,1,6
com-dblp,3,505366,1,1,0,1,9
com-dblp,3,505375,1,0,1,1,5
com-dblp,3,505382,1,0,1,1,3
com-dblp,3,505404,1,0,1,1,5
com-dblp,3,505433,1,0,1,1,3
com-dblp,3,505448,1,1,0,1,14
com-dblp,3,505475,1,0,1,1,3
com-dblp,3,505484,1,1,0,1,6
com-dblp,3,505507,1,0,1,1,3
com-dblp,3,505554,1,1,0,1,7
com-dblp,3,505561,1,1,0,1,4
com-dblp,3,505594,1,0,1,1,3
com-dblp,3,505644,1,1,0,1,4
com-dblp,3,505662,1,1,0,1,4
com-dblp,3,505765,1,0,1,1,3
com-dblp,3,505949,1,1,0,1,4
com-dblp,3,506174,1,1,0,1,4
com-dblp,3,506287,1,1,0,1,4
com-dblp,3,506490,1,0,1,1,3
com-dblp,3,506620,1,1,0,1,4
com-dblp,3,506742,1,1,0,1,10
com-dblp,3,506765,1,1,0,1,4
com-dblp,3,506791,1,0,1,1,5
com-dblp,3,506950,1,1,0,1,7
com-dblp,3,507099,1,1,0,1,4
com-dblp,3,507188,1,1,0,1,4
com-dblp,3,507257,1,0,1,1,3
com-dblp,3,507265,1,0,1,1,5
com-dblp,3,507315,1,0,1,1,3
com-dblp,3,507360,1,1,0,1,4
com-dblp,3,507385,1,0,1,1,3
com-dblp,3,507399,1,1,0,1,4
com-dblp,3,507752,1,1,0,1,4
com-dblp,3,507779,1,0,1,1,3
com-dblp,3,507907,1,0,1,1,3
com-dblp,3,507953,1,0,1,1,3
com-dblp,3,507957,1,1,0,1,4
com-dblp,3,508039,1,0,1,1,3
com-dblp,3,508061,1,1,0,1,4
com-dblp,3,508123,1,0,1,1,7
com-dblp,3,508248,1,0,1,1,3
com-dblp,3,508257,1,1,0,1,4
com-dblp,3,508336,1,1,0,1,4
com-dblp,3,508398,1,1,0,1,4
com-dblp,3,508408,1,1,0,1,4
com-dblp,3,508471,1,1,0,1,4
com-dblp,3,508543,1,1,0,1,4
com-dblp,3,508547,1,0,1,1,3
com-dblp,3,508642,1,1,0,1,18
com-dblp,3,508689,1,0,1,1,3
com-dblp,3,508769,1,1,0,1,4
com-dblp,3,508825,1,0,1,1,3
com-dblp,3,508885,1,1,0,1,4
com-dblp,3,508892,1,0,1,1,3
com-dblp,3,509095,1,1,0,1,4
com-dblp,3,509102,1,1,0,1,4
com-dblp,3,509130,1,0,1,1,3
com-dblp,3,509166,1,0,1,1,3
com-dblp,3,509192,1,1,0,1,10
com-dblp,3,509202,1,1,0,1,4
com-dblp,3,509219,1,0,1,1,3
com-dblp,3,509245,1,1,0,1,4
com-dblp,3,509265,1,0,1,1,3
com-dblp,3,509563,1,1,0,1,4
com-dblp,3,509637,1,0,1,1,3
com-dblp,3,509691,1,1,0,1,4
com-dblp,3,509729,1,1,0,1,4
com-dblp,3,509790,1,0,1,1,3
com-dblp,3,509881,1,1,0,1,4
com-dblp,3,509946,1,1,0,1,9
com-dblp,3,509955,1,1,0,1,7
com-dblp,3,510058,1,1,0,1,7
com-dblp,3,510094,1,1,0,1,4
com-dblp,3,510134,1,1,0,1,4
com-dblp,3,510195,1,0,1,1,3
com-dblp,3,510323,1,1,0,1,4
com-dblp,3,510333,1,1,0,1,9
com-dblp,3,510407,1,1,0,1,4
com-dblp,3,510433,1,1,0,1,4
com-dblp,3,510536,1,0,1,1,4
com-dblp,3,510693,1,1,0,1,4
com-dblp,3,510713,1,1,0,1,4
com-dblp,3,510805,1,1,0,1,4
com-dblp,3,510824,1,0,1,1,3
com-dblp,3,510828,1,1,0,1,4
com-dblp,3,510832,1,1,0,1,6
com-dblp,3,510844,1,0,1,1,3
com-dblp,3,510912,1,1,0,1,4
com-dblp,3,510982,1,1,0,1,4
com-dblp,3,511069,1,1,0,1,4
com-dblp,3,511164,1,1,0,1,4
com-dblp,3,511210,1,1,0,1,4
com-dblp,3,511245,1,1,0,1,7
com-dblp,3,511254,1,0,1,1,3
com-dblp,3,511462,1,1,0,1,4
com-dblp,3,511499,1,1,0,1,4
com-dblp,3,511532,1,1,0,1,4
com-dblp,3,511540,1,0,1,1,3
com-dblp,3,511561,1,0,1,1,3
com-dblp,3,511696,1,1,0,1,4
com-dblp,3,511714,1,0,1,1,3
com-dblp,3,511741,1,1,0,1,4
com-dblp,3,511756,1,1,0,1,4
com-dblp,3,511796,1,1,0,1,4
com-dblp,3,511832,1,1,0,1,4
com-dblp,3,511936,1,0,1,1,3
com-dblp,3,511980,1,1,0,1,4
com-dblp,3,512002,1,0,1,1,8
com-dblp,3,512102,1,0,1,1,3
com-dblp,3,512134,1,0,1,1,3
com-dblp,3,512208,1,1,0,1,10
com-dblp,3,512231,1,1,0,1,4
com-dblp,3,512272,1,1,0,1,4
com-dblp,3,512293,1,1,0,1,9
com-dblp,3,512321,1,0,1,1,3
com-dblp,3,512386,1,1,0,1,4
com-dblp,3,512438,1,0,1,1,3
com-dblp,3,512553,1,1,0,1,4
com-dblp,3,512601,1,0,1,1,3
com-dblp,3,512609,1,0,1,1,3
com-dblp,3,512645,1,0,1,1,3
com-dblp,3,512657,1,0,1,1,3
com-dblp,3,512737,1,1,0,1,4
com-dblp,3,512750,1,1,0,1,7
com-dblp,3,512764,1,0,1,1,3
com-dblp,3,512831,1,0,1,1,3
com-dblp,3,512887,1,1,0,1,4
com-dblp,3,512939,1,1,0,1,7
com-dblp,3,513011,1,1,0,1,4
com-dblp,3,513028,1,0,1,1,3
com-dblp,3,513080,1,1,0,1,4
com-dblp,3,513084,1,1,0,1,4
com-dblp,3,513101,1,0,1,1,3
com-dblp,3,513410,1,0,1,1,3
com-dblp,3,513432,1,0,1,1,3
com-dblp,3,513457,1,1,0,1,4
com-dblp,3,513539,1,0,1,1,3
com-dblp,3,513605,1,0,1,1,3
com-dblp,3,513650,1,0,1,1,6
com-dblp,3,513670,1,1,0,1,7
com-dblp,3,513701,1,1,0,1,4
com-dblp,3,513752,1,0,1,1,4
com-dblp,3,513833,1,1,0,1,10
com-dblp,3,513894,1,1,0,1,4
com-dblp,3,513903,1,0,1,1,3
com-dblp,3,513917,1,1,0,1,4
com-dblp,3,513990,1,0,1,1,3
com-dblp,3,514032,1,1,0,1,4
com-dblp,3,514118,1,1,0,1,10
com-dblp,3,514169,1,1,0,1,7
com-dblp,3,514203,1,1,0,1,6
com-dblp,3,514281,1,1,0,1,4
com-dblp,3,514372,1,1,0,1,4
com-dblp,3,514407,1,0,1,1,3
com-dblp,3,514524,1,1,0,1,4
com-dblp,3,514532,1,0,1,1,3
com-dblp,3,514543,1,1,0,1,7
com-dblp,3,514551,1,0,1,1,3
com-dblp,3,514601,1,1,0,1,7
com-dblp,3,514679,1,1,0,1,4
com-dblp,3,514752,1,1,0,1,4
com-dblp,3,514758,1,0,1,1,3
com-dblp,3,514852,1,1,0,1,4
com-dblp,3,514858,1,0,1,1,9
com-dblp,3,514881,1,1,0,1,4
com-dblp,3,514948,1,1,0,1,7
com-dblp,3,514964,1,0,1,1,3
com-dblp,3,515014,1,0,1,1,3
com-dblp,3,515018,1,1,0,1,4
com-dblp,3,515033,1,1,0,1,4
com-dblp,3,515048,1,1,0,1,9
com-dblp,3,515052,1,1,0,1,4
com-dblp,3,515078,1,0,1,1,3
com-dblp,3,515138,1,1,0,1,4
com-dblp,3,515181,1,1,0,1,4
com-dblp,3,515281,1,0,1,1,5
com-dblp,3,515345,1,1,0,1,7
com-dblp,3,515393,1,0,1,1,3
com-dblp,3,515567,1,1,0,1,4
com-dblp,3,515571,1,0,1,1,3
com-dblp,3,515581,1,0,1,1,3
com-dblp,3,515609,1,1,0,1,6
com-dblp,3,515669,1,1,0,1,4
com-dblp,3,515679,1,1,0,1,4
com-dblp,3,515688,1,1,0,1,4
com-dblp,3,515793,1,1,0,1,6
com-dblp,3,515823,1,0,1,1,5
com-dblp,3,515856,1,1,0,1,4
com-dblp,3,515875,1,0,1,1,3
com-dblp,3,515896,1,0,1,1,3
com-dblp,3,516041,1,0,1,1,3
com-dblp,3,516045,1,0,1,1,4
com-dblp,3,516081,1,1,0,1,4
com-dblp,3,516096,1,1,0,1,6
com-dblp,3,516193,1,0,1,1,3
com-dblp,3,516268,1,1,0,1,6
com-dblp,3,516286,1,1,0,1,4
com-dblp,3,516293,1,0,1,1,3
